#;;;;;;;;
#Diferencia de potencial;;;;;;;;
#a la sortida ;;;;;;;;
#t (s);V (mV);;;;;;;
-0,01;-2,791E-02;;;;;;;
0,99;-2,837E-02;;;;;;;
1,99;-2,822E-02;;;;;;;
2,99;-2,812E-02;;;;;;;
3,99;-2,811E-02;;;;;;;
4,99;-2,850E-02;;;;;;;
5,99;-2,825E-02;;;;;;;
6,99;-2,786E-02;;;;;;;
7,99;-2,822E-02;;;;;;;
8,99;-2,809E-02;;;;;;;
9,99;-2,814E-02;;;;;;;
10,99;-2,803E-02;;;;;;;
11,99;-2,793E-02;;;;;;;
12,99;-2,792E-02;;;;;;;
13,99;-2,830E-02;;;;;;;
14,99;-2,783E-02;;;;;;;
15,99;-2,829E-02;;;;;;;
16,99;-2,806E-02;;;;;;;
17,99;-2,826E-02;;;;;;;
18,99;-2,810E-02;;;;;;;
19,99;-2,808E-02;;;;;;;
20,99;-2,803E-02;;;;;;;
21,99;-2,808E-02;;;;;;;
22,99;-2,830E-02;;;;;;;
23,99;-2,801E-02;;;;;;;
24,99;-2,831E-02;;;;;;;
25,99;-2,812E-02;;;;;;;
26,99;-2,849E-02;;;;;;;
27,99;-2,815E-02;;;;;;;
28,99;-2,814E-02;;;;;;;
29,99;-2,813E-02;;;;;;;
30,99;-2,807E-02;;;;;;;
31,99;-2,827E-02;;;;;;;
32,99;-2,801E-02;;;;;;;
33,99;-2,818E-02;;;;;;;
34,99;-2,801E-02;;;;;;;
35,99;-2,811E-02;;;;;;;
36,99;-2,782E-02;;;;;;;
37,99;-2,829E-02;;;;;;;
38,99;-2,828E-02;;;;;;;
39,99;-2,808E-02;;;;;;;
40,99;-2,832E-02;;;;;;;
41,99;-2,811E-02;;;;;;;
42,99;-2,831E-02;;;;;;;
43,99;-2,798E-02;;;;;;;
44,99;-2,785E-02;;;;;;;
45,99;-2,806E-02;;;;;;;
46,99;-2,803E-02;;;;;;;
47,99;-2,803E-02;;;;;;;
48,99;-2,810E-02;;;;;;;
49,99;-2,785E-02;;;;;;;
50,99;-2,803E-02;;;;;;;
51,99;-2,793E-02;;;;;;;
52,99;-2,776E-02;;;;;;;
53,99;-2,786E-02;;;;;;;
54,99;-2,808E-02;;;;;;;
55,99;-2,780E-02;;;;;;;
56,99;-2,788E-02;;;;;;;
57,99;-2,807E-02;;;;;;;
58,99;-2,797E-02;;;;;;;
59,99;-2,783E-02;;;;;;;
60,99;-2,829E-02;;;;;;;
61,99;-2,797E-02;;;;;;;
62,99;-2,817E-02;;;;;;;
63,99;-2,822E-02;;;;;;;
64,99;-2,843E-02;;;;;;;
65,99;-2,849E-02;;;;;;;
66,99;-2,803E-02;;;;;;;
67,99;-2,795E-02;;;;;;;
68,99;-2,803E-02;;;;;;;
69,99;-2,826E-02;;;;;;;
70,99;-2,803E-02;;;;;;;
71,99;-2,806E-02;;;;;;;
72,99;-2,823E-02;;;;;;;
