#;;;;;;;;
#Diferencia de potencial;;;;;;;;
#a la sortida ;;;;;;;;
#t (s);V (mV);;;;;;;
0,00;-3,029E-02;;;;;;;
1,00;-3,030E-02;;;;;;;
2,00;-3,018E-02;;;;;;;
3,00;-3,038E-02;;;;;;;
4,00;-3,054E-02;;;;;;;
5,00;-3,062E-02;;;;;;;
6,00;-3,047E-02;;;;;;;
7,00;-3,068E-02;;;;;;;
8,00;-3,038E-02;;;;;;;
9,00;-3,022E-02;;;;;;;
10,00;-3,042E-02;;;;;;;
11,00;-3,104E-02;;;;;;;
12,00;-3,062E-02;;;;;;;
13,00;-3,064E-02;;;;;;;
14,00;-3,106E-02;;;;;;;
15,00;-3,068E-02;;;;;;;
16,00;-3,085E-02;;;;;;;
17,00;-3,080E-02;;;;;;;
18,00;-3,060E-02;;;;;;;
19,00;-3,097E-02;;;;;;;
20,00;-3,079E-02;;;;;;;
21,00;-3,076E-02;;;;;;;
22,00;-3,080E-02;;;;;;;
23,00;-3,087E-02;;;;;;;
24,00;-3,105E-02;;;;;;;
25,00;-3,076E-02;;;;;;;
26,00;-3,091E-02;;;;;;;
27,00;-3,084E-02;;;;;;;
28,00;-3,102E-02;;;;;;;
29,00;-3,071E-02;;;;;;;
30,00;-3,084E-02;;;;;;;
31,00;-3,079E-02;;;;;;;
32,00;-3,106E-02;;;;;;;
33,00;-3,124E-02;;;;;;;
34,00;-3,112E-02;;;;;;;
35,00;-3,099E-02;;;;;;;
36,00;-3,123E-02;;;;;;;
37,00;-3,090E-02;;;;;;;
38,00;-3,123E-02;;;;;;;
39,00;-3,118E-02;;;;;;;
40,00;-3,139E-02;;;;;;;
41,00;-3,099E-02;;;;;;;
42,00;-3,106E-02;;;;;;;
43,00;-3,137E-02;;;;;;;
44,00;-3,121E-02;;;;;;;
45,00;-3,132E-02;;;;;;;
46,00;-3,102E-02;;;;;;;
47,00;-3,142E-02;;;;;;;
48,00;-3,098E-02;;;;;;;
49,00;-3,146E-02;;;;;;;
50,00;-3,128E-02;;;;;;;
51,00;-3,138E-02;;;;;;;
52,00;-3,111E-02;;;;;;;
53,00;-3,110E-02;;;;;;;
54,00;-3,122E-02;;;;;;;
55,00;-3,127E-02;;;;;;;
56,00;-3,132E-02;;;;;;;
57,00;-3,107E-02;;;;;;;
58,00;-3,127E-02;;;;;;;
59,00;-3,110E-02;;;;;;;
60,00;-3,117E-02;;;;;;;
61,00;-3,124E-02;;;;;;;
62,00;-3,115E-02;;;;;;;
63,00;-3,130E-02;;;;;;;
64,00;-3,128E-02;;;;;;;
65,00;-3,143E-02;;;;;;;
66,00;-3,127E-02;;;;;;;
67,00;-3,124E-02;;;;;;;
68,00;-3,156E-02;;;;;;;
69,00;-3,140E-02;;;;;;;
70,00;-3,127E-02;;;;;;;
71,00;-3,143E-02;;;;;;;
72,00;-3,152E-02;;;;;;;
73,00;-3,120E-02;;;;;;;
74,00;-3,150E-02;;;;;;;
75,00;-3,178E-02;;;;;;;
76,00;-3,163E-02;;;;;;;
77,00;-3,166E-02;;;;;;;
78,00;-3,159E-02;;;;;;;
79,00;-3,146E-02;;;;;;;
80,00;-3,173E-02;;;;;;;
81,00;-3,180E-02;;;;;;;
82,00;-3,144E-02;;;;;;;
83,00;-3,162E-02;;;;;;;
84,00;-3,175E-02;;;;;;;
85,00;-3,158E-02;;;;;;;
86,00;-3,168E-02;;;;;;;
87,00;-3,158E-02;;;;;;;
88,00;-3,168E-02;;;;;;;
89,00;-3,154E-02;;;;;;;
90,00;-3,182E-02;;;;;;;
91,00;-3,176E-02;;;;;;;
92,00;-3,199E-02;;;;;;;
93,00;-3,168E-02;;;;;;;
94,00;-3,166E-02;;;;;;;
95,00;-3,184E-02;;;;;;;
96,00;-3,170E-02;;;;;;;
97,00;-3,168E-02;;;;;;;
98,00;-3,177E-02;;;;;;;
99,00;-3,186E-02;;;;;;;
100,00;-3,168E-02;;;;;;;
101,00;-3,186E-02;;;;;;;
102,00;-3,209E-02;;;;;;;
103,00;-3,215E-02;;;;;;;
104,00;-3,176E-02;;;;;;;
105,00;-3,217E-02;;;;;;;
106,00;-3,200E-02;;;;;;;
107,00;-3,202E-02;;;;;;;
108,00;-3,224E-02;;;;;;;
109,00;-3,204E-02;;;;;;;
110,00;-3,175E-02;;;;;;;
111,00;-3,203E-02;;;;;;;
112,00;-3,195E-02;;;;;;;
113,00;-3,178E-02;;;;;;;
114,00;-3,200E-02;;;;;;;
115,00;-3,219E-02;;;;;;;
116,00;-3,225E-02;;;;;;;
117,00;-3,257E-02;;;;;;;
118,00;-3,223E-02;;;;;;;
119,00;-3,207E-02;;;;;;;
120,00;-3,188E-02;;;;;;;
121,00;-3,245E-02;;;;;;;
122,00;-3,217E-02;;;;;;;
123,00;-3,240E-02;;;;;;;
124,00;-3,227E-02;;;;;;;
125,00;-3,197E-02;;;;;;;
126,00;-3,221E-02;;;;;;;
127,00;-3,209E-02;;;;;;;
128,00;-3,226E-02;;;;;;;
129,00;-3,204E-02;;;;;;;
130,00;-3,203E-02;;;;;;;
131,00;-3,190E-02;;;;;;;
132,00;-3,200E-02;;;;;;;
133,00;-3,217E-02;;;;;;;
134,00;-3,213E-02;;;;;;;
135,00;-3,213E-02;;;;;;;
136,00;-3,221E-02;;;;;;;
137,00;-3,241E-02;;;;;;;
138,00;-3,220E-02;;;;;;;
139,00;-3,203E-02;;;;;;;
140,00;-3,250E-02;;;;;;;
141,00;-2,115E-02;;;;;;;
142,00;6,181E-02;;;;;;;
143,00;2,050E+00;;;;;;;
144,00;3,649E+00;;;;;;;
145,00;3,722E+00;;;;;;;
146,00;3,974E+00;;;;;;;
147,00;3,984E+00;;;;;;;
148,00;3,990E+00;;;;;;;
149,00;3,991E+00;;;;;;;
150,00;3,990E+00;;;;;;;
151,00;3,988E+00;;;;;;;
152,00;3,988E+00;;;;;;;
153,00;3,988E+00;;;;;;;
154,00;3,988E+00;;;;;;;
155,00;3,988E+00;;;;;;;
156,00;3,988E+00;;;;;;;
157,00;3,988E+00;;;;;;;
158,00;3,988E+00;;;;;;;
159,00;3,987E+00;;;;;;;
160,00;3,987E+00;;;;;;;
161,00;3,987E+00;;;;;;;
162,00;3,986E+00;;;;;;;
163,00;3,986E+00;;;;;;;
164,00;3,985E+00;;;;;;;
165,00;3,985E+00;;;;;;;
166,00;3,985E+00;;;;;;;
167,00;3,986E+00;;;;;;;
168,00;3,986E+00;;;;;;;
