#t in s,p in mbar
#3.36,1000
#7.01,100
#11.1,10
18.72,1
25.2,0.4
32.3,0.2
43.25,0.15
66.34,0.1
104.3,0.08
172.4,0.06
301.8,0.05
375.4,0.04
