# ,Area,Mean,Min,Max,X,Y,Major,Minor,Angle
1,0,74,74,74,164.700,142.711,1.128,1.128,0
2,0,164,164,164,148.349,137.918,1.128,1.128,0
3,0,164,164,164,142.711,136.509,1.128,1.128,0
4,0,108,108,108,130.588,135.099,1.128,1.128,0
5,0,143,143,143,126.642,132.562,1.128,1.128,0
6,0,137,137,137,119.030,129.461,1.128,1.128,0
7,0,128,128,128,116.775,128.051,1.128,1.128,0
