#;;;;;;;;
#Caiguda de tensió (DC);;;;;;;;
#a la sortida del microcalorímetre;;;;;;;;
#t (s);#V (mV);;;;;;;
-0,01;4,961E+00;;;;;;;
0,99;4,941E+00;;;;;;;
1,99;4,923E+00;;;;;;;
2,99;4,902E+00;;;;;;;
3,99;4,881E+00;;;;;;;
5,00;4,865E+00;;;;;;;
6,00;4,848E+00;;;;;;;
7,00;4,830E+00;;;;;;;
8,00;4,811E+00;;;;;;;
9,00;4,792E+00;;;;;;;
10,00;4,771E+00;;;;;;;
11,00;4,749E+00;;;;;;;
12,00;4,726E+00;;;;;;;
13,00;4,702E+00;;;;;;;
14,00;4,675E+00;;;;;;;
15,00;4,650E+00;;;;;;;
16,00;4,624E+00;;;;;;;
17,00;4,597E+00;;;;;;;
18,00;4,568E+00;;;;;;;
19,00;4,540E+00;;;;;;;
20,00;4,511E+00;;;;;;;
21,00;4,481E+00;;;;;;;
22,00;4,451E+00;;;;;;;
23,00;4,421E+00;;;;;;;
24,00;4,391E+00;;;;;;;
25,00;4,359E+00;;;;;;;
26,00;4,328E+00;;;;;;;
27,00;4,296E+00;;;;;;;
28,00;4,265E+00;;;;;;;
29,00;4,231E+00;;;;;;;
30,00;4,198E+00;;;;;;;
31,00;4,168E+00;;;;;;;
32,00;4,136E+00;;;;;;;
33,00;4,102E+00;;;;;;;
34,00;4,066E+00;;;;;;;
35,00;4,030E+00;;;;;;;
36,00;3,991E+00;;;;;;;
37,00;3,952E+00;;;;;;;
38,00;3,911E+00;;;;;;;
39,00;3,870E+00;;;;;;;
40,00;3,829E+00;;;;;;;
41,00;3,787E+00;;;;;;;
42,00;3,744E+00;;;;;;;
43,00;3,701E+00;;;;;;;
44,00;3,664E+00;;;;;;;
45,00;3,626E+00;;;;;;;
46,00;3,586E+00;;;;;;;
47,00;3,546E+00;;;;;;;
48,00;3,504E+00;;;;;;;
49,00;3,462E+00;;;;;;;
50,01;3,419E+00;;;;;;;
51,01;3,377E+00;;;;;;;
52,01;3,336E+00;;;;;;;
53,02;3,295E+00;;;;;;;
54,02;3,254E+00;;;;;;;
55,02;3,214E+00;;;;;;;
56,02;3,175E+00;;;;;;;
57,02;3,136E+00;;;;;;;
58,02;3,097E+00;;;;;;;
59,02;3,060E+00;;;;;;;
60,02;3,022E+00;;;;;;;
61,02;2,985E+00;;;;;;;
62,02;2,950E+00;;;;;;;
63,02;2,914E+00;;;;;;;
64,02;2,880E+00;;;;;;;
65,02;2,845E+00;;;;;;;
66,02;2,812E+00;;;;;;;
67,02;2,778E+00;;;;;;;
68,02;2,746E+00;;;;;;;
69,02;2,714E+00;;;;;;;
70,02;2,683E+00;;;;;;;
71,02;2,652E+00;;;;;;;
72,02;2,622E+00;;;;;;;
73,04;2,592E+00;;;;;;;
74,05;2,561E+00;;;;;;;
75,05;2,533E+00;;;;;;;
76,07;2,503E+00;;;;;;;
77,07;2,475E+00;;;;;;;
78,07;2,447E+00;;;;;;;
79,07;2,420E+00;;;;;;;
80,07;2,392E+00;;;;;;;
81,07;2,366E+00;;;;;;;
82,07;2,339E+00;;;;;;;
83,07;2,312E+00;;;;;;;
84,07;2,287E+00;;;;;;;
85,07;2,262E+00;;;;;;;
86,07;2,238E+00;;;;;;;
87,07;2,213E+00;;;;;;;
88,07;2,189E+00;;;;;;;
89,07;2,166E+00;;;;;;;
90,07;2,143E+00;;;;;;;
91,07;2,121E+00;;;;;;;
92,07;2,099E+00;;;;;;;
93,07;2,078E+00;;;;;;;
94,07;2,057E+00;;;;;;;
95,07;2,037E+00;;;;;;;
96,07;2,016E+00;;;;;;;
97,07;1,996E+00;;;;;;;
98,08;1,975E+00;;;;;;;
99,10;1,955E+00;;;;;;;
100,10;1,936E+00;;;;;;;
101,11;1,917E+00;;;;;;;
102,11;1,899E+00;;;;;;;
103,11;1,881E+00;;;;;;;
104,11;1,863E+00;;;;;;;
105,11;1,846E+00;;;;;;;
106,11;1,829E+00;;;;;;;
107,11;1,812E+00;;;;;;;
108,11;1,795E+00;;;;;;;
109,11;1,779E+00;;;;;;;
110,11;1,763E+00;;;;;;;
111,11;1,747E+00;;;;;;;
112,11;1,731E+00;;;;;;;
113,11;1,715E+00;;;;;;;
114,11;1,699E+00;;;;;;;
115,11;1,684E+00;;;;;;;
116,11;1,669E+00;;;;;;;
117,11;1,654E+00;;;;;;;
118,11;1,640E+00;;;;;;;
119,11;1,626E+00;;;;;;;
120,11;1,612E+00;;;;;;;
121,11;1,599E+00;;;;;;;
122,11;1,586E+00;;;;;;;
123,11;1,574E+00;;;;;;;
124,11;1,562E+00;;;;;;;
125,11;1,550E+00;;;;;;;
126,12;1,538E+00;;;;;;;
127,12;1,526E+00;;;;;;;
128,12;1,514E+00;;;;;;;
129,12;1,504E+00;;;;;;;
130,12;1,492E+00;;;;;;;
131,12;1,481E+00;;;;;;;
132,12;1,471E+00;;;;;;;
133,12;1,461E+00;;;;;;;
134,12;1,451E+00;;;;;;;
135,12;1,441E+00;;;;;;;
136,12;1,431E+00;;;;;;;
137,12;1,422E+00;;;;;;;
138,12;1,413E+00;;;;;;;
139,12;1,404E+00;;;;;;;
140,12;1,395E+00;;;;;;;
141,14;1,387E+00;;;;;;;
142,14;1,379E+00;;;;;;;
143,14;1,370E+00;;;;;;;
144,15;1,362E+00;;;;;;;
145,15;1,354E+00;;;;;;;
146,15;1,347E+00;;;;;;;
147,15;1,339E+00;;;;;;;
148,15;1,332E+00;;;;;;;
149,15;1,325E+00;;;;;;;
150,15;1,317E+00;;;;;;;
151,15;1,311E+00;;;;;;;
152,15;1,304E+00;;;;;;;
153,15;1,298E+00;;;;;;;
154,15;1,292E+00;;;;;;;
155,15;1,285E+00;;;;;;;
156,15;1,279E+00;;;;;;;
157,15;1,273E+00;;;;;;;
158,15;1,268E+00;;;;;;;
159,15;1,262E+00;;;;;;;
160,15;1,256E+00;;;;;;;
161,16;1,251E+00;;;;;;;
162,16;1,246E+00;;;;;;;
163,16;1,241E+00;;;;;;;
164,16;1,235E+00;;;;;;;
165,16;1,231E+00;;;;;;;
166,16;1,226E+00;;;;;;;
167,16;1,221E+00;;;;;;;
168,16;1,217E+00;;;;;;;
169,16;1,213E+00;;;;;;;
170,16;1,208E+00;;;;;;;
171,16;1,204E+00;;;;;;;
172,16;1,200E+00;;;;;;;
173,16;1,196E+00;;;;;;;
174,16;1,193E+00;;;;;;;
175,16;1,189E+00;;;;;;;
176,16;1,186E+00;;;;;;;
177,16;1,183E+00;;;;;;;
178,16;1,179E+00;;;;;;;
179,16;1,176E+00;;;;;;;
180,16;1,173E+00;;;;;;;
181,16;1,171E+00;;;;;;;
182,16;1,168E+00;;;;;;;
183,16;1,165E+00;;;;;;;
184,16;1,162E+00;;;;;;;
185,16;1,160E+00;;;;;;;
186,16;1,157E+00;;;;;;;
187,16;1,154E+00;;;;;;;
188,16;1,152E+00;;;;;;;
189,16;1,150E+00;;;;;;;
190,17;1,147E+00;;;;;;;
191,18;1,145E+00;;;;;;;
192,17;1,143E+00;;;;;;;
193,17;1,141E+00;;;;;;;
194,17;1,139E+00;;;;;;;
195,17;1,138E+00;;;;;;;
196,17;1,137E+00;;;;;;;
197,17;1,135E+00;;;;;;;
198,17;1,134E+00;;;;;;;
199,17;1,132E+00;;;;;;;
200,17;1,131E+00;;;;;;;
201,17;1,130E+00;;;;;;;
202,17;1,129E+00;;;;;;;
203,17;1,129E+00;;;;;;;
204,17;1,128E+00;;;;;;;
205,17;1,127E+00;;;;;;;
206,17;1,127E+00;;;;;;;
207,17;1,126E+00;;;;;;;
208,17;1,126E+00;;;;;;;
209,17;1,126E+00;;;;;;;
210,17;1,126E+00;;;;;;;
211,17;1,126E+00;;;;;;;
212,17;1,126E+00;;;;;;;
213,17;1,126E+00;;;;;;;
214,17;1,126E+00;;;;;;;
215,17;1,127E+00;;;;;;;
216,17;1,127E+00;;;;;;;
217,17;1,127E+00;;;;;;;
218,17;1,128E+00;;;;;;;
219,17;1,129E+00;;;;;;;
220,17;1,129E+00;;;;;;;
221,17;1,130E+00;;;;;;;
222,17;1,131E+00;;;;;;;
223,17;1,132E+00;;;;;;;
224,17;1,133E+00;;;;;;;
225,17;1,134E+00;;;;;;;
226,17;1,135E+00;;;;;;;
227,17;1,136E+00;;;;;;;
228,17;1,137E+00;;;;;;;
229,17;1,139E+00;;;;;;;
230,17;1,140E+00;;;;;;;
231,17;1,141E+00;;;;;;;
232,17;1,143E+00;;;;;;;
233,17;1,145E+00;;;;;;;
234,17;1,146E+00;;;;;;;
235,17;1,148E+00;;;;;;;
236,17;1,150E+00;;;;;;;
237,17;1,152E+00;;;;;;;
238,17;1,154E+00;;;;;;;
239,17;1,156E+00;;;;;;;
240,17;1,158E+00;;;;;;;
241,17;1,161E+00;;;;;;;
242,17;1,163E+00;;;;;;;
243,17;1,165E+00;;;;;;;
244,17;1,168E+00;;;;;;;
245,16;1,171E+00;;;;;;;
246,16;1,174E+00;;;;;;;
247,16;1,177E+00;;;;;;;
248,16;1,180E+00;;;;;;;
249,16;1,183E+00;;;;;;;
250,16;1,186E+00;;;;;;;
251,16;1,190E+00;;;;;;;
252,16;1,194E+00;;;;;;;
253,16;1,197E+00;;;;;;;
254,16;1,202E+00;;;;;;;
255,16;1,206E+00;;;;;;;
256,16;1,210E+00;;;;;;;
257,16;1,214E+00;;;;;;;
258,16;1,219E+00;;;;;;;
259,16;1,224E+00;;;;;;;
260,16;1,229E+00;;;;;;;
261,16;1,234E+00;;;;;;;
262,16;1,239E+00;;;;;;;
263,16;1,245E+00;;;;;;;
264,18;1,250E+00;;;;;;;
265,18;1,256E+00;;;;;;;
266,18;1,261E+00;;;;;;;
267,18;1,268E+00;;;;;;;
268,18;1,274E+00;;;;;;;
269,19;1,280E+00;;;;;;;
270,19;1,286E+00;;;;;;;
271,19;1,292E+00;;;;;;;
272,19;1,299E+00;;;;;;;
273,19;1,305E+00;;;;;;;
274,19;1,312E+00;;;;;;;
275,19;1,319E+00;;;;;;;
276,19;1,326E+00;;;;;;;
277,19;1,333E+00;;;;;;;
278,19;1,340E+00;;;;;;;
279,19;1,347E+00;;;;;;;
280,19;1,354E+00;;;;;;;
281,19;1,362E+00;;;;;;;
282,19;1,370E+00;;;;;;;
283,19;1,378E+00;;;;;;;
284,19;1,386E+00;;;;;;;
285,19;1,394E+00;;;;;;;
286,19;1,403E+00;;;;;;;
287,19;1,412E+00;;;;;;;
288,19;1,422E+00;;;;;;;
289,19;1,432E+00;;;;;;;
290,19;1,442E+00;;;;;;;
291,20;1,453E+00;;;;;;;
292,20;1,463E+00;;;;;;;
293,20;1,474E+00;;;;;;;
294,20;1,484E+00;;;;;;;
295,20;1,495E+00;;;;;;;
296,20;1,506E+00;;;;;;;
297,20;1,517E+00;;;;;;;
298,20;1,528E+00;;;;;;;
299,20;1,539E+00;;;;;;;
300,20;1,551E+00;;;;;;;
301,20;1,562E+00;;;;;;;
302,20;1,574E+00;;;;;;;
303,20;1,585E+00;;;;;;;
304,20;1,598E+00;;;;;;;
305,20;1,610E+00;;;;;;;
306,20;1,622E+00;;;;;;;
307,20;1,635E+00;;;;;;;
308,20;1,648E+00;;;;;;;
309,20;1,661E+00;;;;;;;
310,20;1,674E+00;;;;;;;
311,20;1,687E+00;;;;;;;
312,20;1,700E+00;;;;;;;
313,20;1,714E+00;;;;;;;
314,22;1,729E+00;;;;;;;
315,22;1,743E+00;;;;;;;
316,22;1,758E+00;;;;;;;
317,22;1,773E+00;;;;;;;
318,22;1,788E+00;;;;;;;
319,22;1,803E+00;;;;;;;
320,22;1,819E+00;;;;;;;
321,22;1,835E+00;;;;;;;
322,22;1,851E+00;;;;;;;
323,22;1,868E+00;;;;;;;
324,22;1,885E+00;;;;;;;
325,22;1,902E+00;;;;;;;
326,23;1,920E+00;;;;;;;
327,23;1,937E+00;;;;;;;
328,23;1,955E+00;;;;;;;
329,23;1,974E+00;;;;;;;
330,23;1,992E+00;;;;;;;
331,23;2,011E+00;;;;;;;
332,23;2,030E+00;;;;;;;
333,23;2,050E+00;;;;;;;
334,23;2,069E+00;;;;;;;
335,23;2,089E+00;;;;;;;
336,23;2,108E+00;;;;;;;
337,23;2,128E+00;;;;;;;
338,23;2,149E+00;;;;;;;
339,23;2,169E+00;;;;;;;
340,23;2,190E+00;;;;;;;
341,23;2,210E+00;;;;;;;
342,23;2,231E+00;;;;;;;
343,23;2,253E+00;;;;;;;
344,23;2,275E+00;;;;;;;
345,23;2,298E+00;;;;;;;
346,23;2,322E+00;;;;;;;
347,23;2,347E+00;;;;;;;
348,23;2,372E+00;;;;;;;
349,23;2,397E+00;;;;;;;
350,23;2,422E+00;;;;;;;
351,23;2,447E+00;;;;;;;
352,24;2,473E+00;;;;;;;
353,24;2,500E+00;;;;;;;
354,24;2,527E+00;;;;;;;
355,24;2,554E+00;;;;;;;
356,24;2,584E+00;;;;;;;
357,24;2,614E+00;;;;;;;
358,24;2,644E+00;;;;;;;
359,24;2,675E+00;;;;;;;
360,24;2,705E+00;;;;;;;
361,24;2,736E+00;;;;;;;
362,24;2,766E+00;;;;;;;
363,24;2,797E+00;;;;;;;
364,24;2,828E+00;;;;;;;
365,24;2,859E+00;;;;;;;
366,24;2,890E+00;;;;;;;
367,24;2,921E+00;;;;;;;
368,24;2,952E+00;;;;;;;
369,24;2,984E+00;;;;;;;
370,24;3,016E+00;;;;;;;
371,24;3,048E+00;;;;;;;
372,24;3,081E+00;;;;;;;
373,24;3,113E+00;;;;;;;
374,24;3,145E+00;;;;;;;
375,24;3,178E+00;;;;;;;
376,24;3,211E+00;;;;;;;
377,25;3,245E+00;;;;;;;
378,25;3,278E+00;;;;;;;
379,25;3,312E+00;;;;;;;
380,25;3,346E+00;;;;;;;
381,25;3,380E+00;;;;;;;
382,25;3,414E+00;;;;;;;
383,25;3,450E+00;;;;;;;
384,25;3,485E+00;;;;;;;
385,25;3,520E+00;;;;;;;
386,25;3,556E+00;;;;;;;
387,25;3,591E+00;;;;;;;
388,25;3,627E+00;;;;;;;
389,25;3,662E+00;;;;;;;
390,25;3,697E+00;;;;;;;
391,25;3,732E+00;;;;;;;
392,25;3,767E+00;;;;;;;
393,25;3,801E+00;;;;;;;
394,25;3,835E+00;;;;;;;
395,25;3,870E+00;;;;;;;
396,25;3,903E+00;;;;;;;
397,25;3,937E+00;;;;;;;
398,25;3,971E+00;;;;;;;
399,25;4,006E+00;;;;;;;
400,25;4,042E+00;;;;;;;
401,25;4,078E+00;;;;;;;
402,25;4,114E+00;;;;;;;
403,25;4,150E+00;;;;;;;
404,25;4,187E+00;;;;;;;
405,25;4,224E+00;;;;;;;
406,25;4,262E+00;;;;;;;
407,25;4,299E+00;;;;;;;
408,25;4,337E+00;;;;;;;
409,25;4,374E+00;;;;;;;
410,25;4,412E+00;;;;;;;
411,25;4,449E+00;;;;;;;
412,25;4,487E+00;;;;;;;
413,25;4,525E+00;;;;;;;
414,25;4,563E+00;;;;;;;
415,25;4,601E+00;;;;;;;
416,25;4,639E+00;;;;;;;
417,25;4,677E+00;;;;;;;
418,25;4,715E+00;;;;;;;
419,25;4,754E+00;;;;;;;
420,25;4,793E+00;;;;;;;
421,25;4,831E+00;;;;;;;
422,25;4,870E+00;;;;;;;
423,25;4,908E+00;;;;;;;
424,25;4,947E+00;;;;;;;
425,25;4,986E+00;;;;;;;
426,25;5,024E+00;;;;;;;
427,25;5,063E+00;;;;;;;
428,25;5,103E+00;;;;;;;
429,25;5,141E+00;;;;;;;
430,25;5,180E+00;;;;;;;
431,25;5,219E+00;;;;;;;
432,25;5,258E+00;;;;;;;
433,25;5,297E+00;;;;;;;
434,25;5,336E+00;;;;;;;
435,25;5,375E+00;;;;;;;
436,25;5,414E+00;;;;;;;
437,25;5,453E+00;;;;;;;
438,26;5,493E+00;;;;;;;
439,26;5,532E+00;;;;;;;
440,26;5,572E+00;;;;;;;
441,26;5,611E+00;;;;;;;
442,26;5,651E+00;;;;;;;
443,27;5,691E+00;;;;;;;
444,27;5,730E+00;;;;;;;
445,27;5,770E+00;;;;;;;
446,27;5,810E+00;;;;;;;
447,27;5,849E+00;;;;;;;
448,27;5,889E+00;;;;;;;
449,27;5,928E+00;;;;;;;
450,27;5,968E+00;;;;;;;
451,27;6,007E+00;;;;;;;
452,27;6,046E+00;;;;;;;
453,27;6,086E+00;;;;;;;
454,27;6,125E+00;;;;;;;
455,27;6,164E+00;;;;;;;
456,27;6,204E+00;;;;;;;
457,27;6,243E+00;;;;;;;
458,27;6,282E+00;;;;;;;
459,27;6,322E+00;;;;;;;
460,27;6,361E+00;;;;;;;
461,28;6,401E+00;;;;;;;
462,28;6,440E+00;;;;;;;
463,28;6,481E+00;;;;;;;
464,28;6,518E+00;;;;;;;
465,28;6,558E+00;;;;;;;
466,28;6,597E+00;;;;;;;
467,28;6,637E+00;;;;;;;
468,28;6,675E+00;;;;;;;
469,28;6,714E+00;;;;;;;
470,28;6,754E+00;;;;;;;
471,28;6,793E+00;;;;;;;
472,28;6,832E+00;;;;;;;
473,28;6,871E+00;;;;;;;
474,28;6,910E+00;;;;;;;
475,28;6,949E+00;;;;;;;
476,28;6,988E+00;;;;;;;
477,28;7,027E+00;;;;;;;
478,28;7,065E+00;;;;;;;
479,30;7,104E+00;;;;;;;
480,30;7,142E+00;;;;;;;
481,30;7,180E+00;;;;;;;
482,30;7,217E+00;;;;;;;
483,30;7,254E+00;;;;;;;
