209.17,0.6045393550077791
210.17,0.6178306780083953
211.17,0.6310644455755638
212.17,0.6442407500038789
213.17,0.6573596835879285
214.17,0.6704213386223059
215.17,0.684425807401601
216.17,0.6973731822204059
217.17,0.7102635553733105
218.17,0.7240970191549072
219.17,0.7378736658597869
220.17,0.7505935877825398
221.17,0.7642568772177576
222.17,0.7778636264600312
223.17,0.7914139278039534
224.17,0.8049078735441135
225.17,0.8183455559751036
226.17,0.8317270673915138
227.17,0.8450525000879361
228.17,0.8583219463589615
229.17,0.8725354984991822
230.17,0.8856932488031879
231.17,0.8987952895655695
232.17,0.9128417130809192
233.17,0.9268326116438277
234.17,0.9397680775488855
235.17,0.9536482030906861
236.17,0.9674730805638174
237.17,0.9812428022628736
238.17,0.9949574604824436
239.17,1.0086171475171197
240.17,1.0222219556614927
241.17,1.0367719772101531
242.17,1.0502673044576933
243.17,1.063708029698704
244.17,1.0780942452277757
245.16,1.0923129944215508
246.16,1.1065910102048888
247.16,1.1208147922371157
248.16,1.1349844328128225
249.16,1.1491000242266012
250.16,1.163161658773043
251.16,1.1781694287467377
252.16,1.193123426442277
253.16,1.2070237441542542
254.16,1.222870474177257
255.16,1.237663708805877
256.16,1.2524035403347096
257.16,1.2670900610583398
258.16,1.2827233632713637
259.16,1.298303539268369
260.16,1.3138306813439495
261.16,1.3293048817926945
262.16,1.3447262329091958
263.16,1.3610948269880456
264.18,1.3766165383640496
265.18,1.3928788447438023
266.18,1.4080886728155677
267.18,1.4252461148739377
268.18,1.4413512632135035
269.19,1.4575044762930947
270.19,1.4735047934536154
271.19,1.4894530947020492
272.19,1.5063494723329902
273.19,1.5221940186410265
274.19,1.5389868259207515
275.19,1.5557279864667555
276.19,1.5724175925736295
277.19,1.5890557365359654
278.19,1.6056425106483536
279.19,1.622178007205386
280.19,1.6386623185016527
281.19,1.656095536831745
282.19,1.6734777544902544
283.19,1.6908090637717723
284.19,1.7080895569708907
285.19,1.725319326382199
286.19,1.7434984643002882
287.19,1.761627063019752
288.19,1.7807052148351785
289.19,1.7997330120411603
290.19,1.8187105469322897
291.2,1.8387269324055404
292.2,1.857603719239565
293.2,1.8774305215654568
294.2,1.8962074316778041
295.2,1.9159345418712022
296.2,1.9356119444402367
297.2,1.955239731679503
298.2,1.9748179958835892
299.2,1.99434682934709
300.2,2.014826324364593
301.2,2.0342565732306923
302.2,2.054637668239976
303.2,2.073969701687039
304.2,2.09525276586647
305.2,2.1154869530728604
306.2,2.1356723556008017
307.2,2.1568090657448824
308.2,2.177897175799699
309.2,2.198936778059838
310.2,2.219927964819895
311.2,2.2408708283744554
312.2,2.261765461018115
313.2,2.2836119550454623
314.22,2.3065658822666
315.22,2.328315417805962
316.22,2.351017093458676
317.22,2.3736710015193383
318.22,2.3962772342825343
319.22,2.418835884042859
320.22,2.442347043094901
321.22,2.4658108037332545
322.22,2.489227258252507
323.22,2.513596498947254
324.22,2.5379186181120827
325.22,2.562193708041587
326.23,2.5874939058409714
327.23,2.6116747462032235
328.23,2.6368088351368693
329.23,2.6628962649365002
330.23,2.6879371278967072
331.23,2.71393151631208
332.23,2.739879522477214
333.23,2.7667812386866943
334.23,2.792636757235119
335.23,2.819446170417072
336.23,2.845209570527151
337.23,2.8719270498599414
338.23,2.8995987007100403
339.23,2.9262246153720324
340.23,2.953804886140514
341.23,2.980339605310073
342.23,3.0078288651753047
343.23,3.036272758030795
344.23,3.064671376171138
345.23,3.0940248118909244
346.23,3.1243331574847453
347.23,3.155596505247192
348.23,3.1868149474728567
349.23,3.2179885764563267
350.23,3.249117484492199
351.23,3.2802017638750582
352.24,3.312301679733414
353.24,3.3452965347194796
354.24,3.3782470388592527
355.24,3.411153284447328
356.24,3.4470153637782945
357.24,3.4828333691467446
358.24,3.518607392847268
359.24,3.5553375271744585
360.24,3.5910238644229047
361.24,3.627666496887199
362.24,3.663265516861931
363.24,3.6998210166416947
364.24,3.7363330885210773
365.24,3.7728018247946737
366.24,3.8092273177570743
367.24,3.8456096597028684
368.24,3.8819489429266474
369.24,3.919245259723006
370.24,3.95649870238653
371.24,3.9937093632118152
372.24,4.0318773344934495
373.24,4.0690027085260265
374.24,4.106085577604134
375.24,4.144126034022369
376.24,4.182124170075316
377.25,4.2211294241979145
378.25,4.259042775512393
379.25,4.297914084268305
380.25,4.336743442760243
381.25,4.375530943282797
382.25,4.414276678130561
383.25,4.4549807395981205
384.25,4.494643219980073
385.25,4.534264211571005
386.25,4.574843806665511
387.25,4.614382097558178
388.25,4.654879176543603
389.25,4.694335135916372
390.25,4.733750067971079
391.25,4.773124065002314
392.25,4.812457219304667
393.25,4.850749623172731
394.25,4.8890013689010985
395.25,4.928212548784357
396.25,4.9653832551171
397.25,5.003513580193916
398.25,5.041603616309402
399.25,5.080653455758143
400.25,5.120663190834733
401.25,5.160632913833765
402.25,5.2005627170498245
403.25,5.240452692777509
404.25,5.281302933311403
405.25,5.322113530946105
406.25,5.363884577976199
407.25,5.404616166696283
408.25,5.446308389400942
409.25,5.486961338384772
410.25,5.52857510594236
411.25,5.569149784368301
412.25,5.610685465957183
413.25,5.652182243003601
414.25,5.693640207802141
415.25,5.735059452647398
416.25,5.776440069833962
417.25,5.8177821516564245
418.25,5.859085790409375
419.25,5.901351078387407
420.25,5.94357810788511
421.25,5.984766971197077
422.25,6.026917760617896
423.25,6.068030568442162
424.25,6.110105486964462
425.25,6.152142608479392
426.25,6.193142025281539
427.25,6.235103829665496
428.25,6.278028113925853
429.25,6.318914970357204
430.25,6.360764491254135
431.25,6.402576768911244
432.25,6.4443518956231145
433.25,6.4860899636843445
434.25,6.527791065389521
435.25,6.569455293033236
436.25,6.611082738910081
437.25,6.65267349531465
438.26,6.695253011630329
439.26,6.736770301391368
440.26,6.779251179486847
441.26,6.820695738211359
442.26,6.863104069859494
443.27,6.905499806526137
444.27,6.946835600946506
445.27,6.989135446097218
446.27,7.031399434272862
447.27,7.072627657768034
448.27,7.114820208877318
449.27,7.155977179895309
450.27,7.1980986631166
451.27,7.23918475083578
452.27,7.280235535347439
453.27,7.32225110894617
454.27,7.363231563926563
455.27,7.404176992583211
456.27,7.446087487210702
457.27,7.486963140103633
458.27,7.527804043556587
459.27,7.56961028986416
