753.97,-7.811586653237663
754.99,-24.769063324198214
756.0,-34.98052765809451
757.02,-40.882008648582115
758.03,-44.44347725361644
759.05,-46.684962551430054
760.07,-48.14645000891037
761.08,-49.13792500845959
762.1,-49.80941675493431
763.11,-50.260895995388275
764.13,-50.55239201865637
765.14,-50.723875487933654
766.16,-50.81537577579409
767.18,-50.826878201849155
768.19,-50.78836800206502
769.21,-50.69987467438082
770.24,-50.58139827837818
771.25,-50.432894402883015
772.26,-50.254392608790816
773.3,-50.04593748776491
774.3,-49.83742502348576
775.31,-49.59892949666643
776.33,-49.35045096582703
777.34,-49.0819595952235
778.36,-48.803485255650024
779.37,-48.51499802918088
780.39,-48.2165278686723
781.41,-47.908059803383956
782.42,-47.5895787806114
783.44,-47.26111487605635
784.45,-46.92263796718488
785.47,-46.574178211162085
786.48,-46.22570540411028
787.5,-45.85724978441871
788.51,-45.47878106710515
789.53,-45.100329571543774
790.56,-44.70189535551133
791.59,-44.29346324466485
792.6,-43.885002730575344
793.62,-43.46655950716687
794.64,-43.038118339024244
795.65,-42.58966391033115
796.67,-42.14122682340472
797.68,-41.6727764298752
798.7,-41.204343411963954
799.71,-40.71589704151659
800.73,-40.217468080419486
801.75,-39.699041153116134
802.76,-39.17060080448888
803.78,-38.63217791566806
804.79,-38.07374155988967
805.81,-37.50532269735035
806.82,-36.916890322339405
807.84,-36.31847547388057
808.85,-35.70004706755565
809.87,-35.071636220976245
810.88,-34.41321177125595
811.9,-33.75480491435495
812.91,-33.06638440915785
813.93,-32.367981529734216
814.94,-31.649564956978907
815.96,-30.911166042831603
816.98,-30.17276911648368
817.99,-29.424358429364656
819.01,-28.66596544996147
820.02,-27.917558665050933
821.04,-27.179169620391438
822.05,-26.440766725607975
823.07,-25.732381603491145
824.09,-25.033998447701606
825.1,-24.355601374978136
826.12,-23.687222123399657
827.13,-23.04882891056996
828.13,-22.430421676544444
829.15,-21.812048229736742
830.16,-21.223660755751883
831.18,-20.645291182742813
832.19,-20.076907538537462
833.21,-19.528541827125988
834.23,-18.99017805141916
835.24,-18.47180013860381
836.27,-17.963456294797915
837.3,-17.465114415414465
838.33,-16.976774497281596
839.35,-16.508420391514438
840.36,-16.06005203859975
841.38,-15.621701745325534
842.39,-15.193337161485697
843.41,-14.774990668503392
844.43,-14.366646080421889
845.44,-13.968287136765563
846.46,-13.589946330644366
847.47,-13.211591125829594
848.47,-12.853221464165594
849.47,-12.50485361874504
850.47,-12.166487586665216
851.47,-11.838123365023407
852.49,-11.509793721051691
853.49,-11.191433147640812
854.49,-10.893074375901747
855.5,-10.584733842276052
856.51,-10.29639514058404
857.53,-10.0080747435753
858.55,-9.729756208825176
859.56,-9.461423021058271
860.58,-9.19310818340215
861.59,-8.940778650442518
862.61,-8.691467497679362
863.62,-8.449141607445586
864.64,-8.212834127374363
865.66,-7.984528488089667
866.67,-7.760208048204703
867.69,-7.542906063280338
868.7,-7.331589235887932
869.72,-7.1252908931228625
870.73,-6.924977666141599
871.76,-6.72769968084736
872.79,-6.534423550684462
873.81,-6.3501325090077865
874.82,-6.1708264993649315
875.84,-5.996539063064138
876.85,-5.826236617409636
877.87,-5.660952774283691
878.89,-5.4996707319898785
879.9,-5.343373618383994
880.92,-5.191095150933427
881.93,-5.0418015710825985
882.95,-4.898526666274244
883.96,-4.7572366080970525
884.98,-4.620965253729876
886.0,-4.48769567872274
887.01,-4.3584108890178745
888.01,-4.235110829937258
889.03,-4.112846522509588
890.04,-3.992566939724825
891.06,-3.8763061461953328
892.07,-3.76403003681806
893.1,-3.6527898390515685
894.13,-3.543551430700097
895.16,-3.4383148085917687
896.18,-3.3370628235080995
897.19,-3.2387954209836596
898.21,-3.1435469068240836
899.23,-3.050300132070152
900.24,-2.960037879717846
901.26,-2.8707945575564056
902.27,-2.785535717906936
903.29,-2.7022958361369525
904.3,-2.621040397108904
905.32,-2.5418039435293434
906.34,-2.4645692078833377
907.35,-2.390318855451129
908.37,-2.3170875296639424
909.38,-2.2468405476198576
910.39,-2.177595237967576
911.43,-2.1094037923164493
912.46,-2.0431966981104033
913.47,-1.9799564699593322
914.5,-1.9167527986770987
915.52,-1.8565333858157804
916.52,-1.7992806973332716
917.53,-1.74204712503145
918.55,-1.686832714921814
919.57,-1.6336199827913358
920.58,-1.5813913787851623
921.6,-1.5301819769964204
922.61,-1.4809566646408665
923.63,-1.4327505809928267
924.64,-1.385528548206476
925.66,-1.3403257704981042
926.68,-1.2961246492967993
927.69,-1.252907521229804
928.71,-1.2107096876365642
929.72,-1.1704958089054749
930.74,-1.131301250719266
931.75,-1.0910906092426664
932.77,-1.0528993142624556
933.78,-1.0166918979589297
934.82,-0.9805393988260316
935.83,-0.9463352272101383
936.84,-0.912132649666023
937.87,-0.8789673032783455
938.87,-0.8477501004989894
939.89,-0.8175701544080317
940.91,-0.7873918218497588
941.92,-0.7581972166632558
942.94,-0.7300220861856034
943.95,-0.7018306456460655
944.97,-0.6756587050479987
945.98,-0.6494704170740099
947.0,-0.6243016541544952
948.0,-0.6000985301864344
949.01,-0.5759149252915075
950.03,-0.552750882712477
951.05,-0.5295884230434862
952.06,-0.508409504955922
953.08,-0.4862501864224853
954.09,-0.46607437263432006
955.11,-0.444918183035403
956.12,-0.4257454614652205
957.14,-0.40659238859978897
958.17,-0.38745900732822525
959.18,-0.37029092410239073
960.2,-0.3521425263096555
961.21,-0.33597750500899237
962.21,-0.31979581204843754
963.23,-0.30365201617725834
964.25,-0.28750976335232303
965.26,-0.2723508147230187
966.28,-0.31121162369686395
967.29,-0.369055700807997
968.31,-0.28991955937958913
969.32,-0.24676665014974408
970.34,-0.23163354611804876
971.35,-0.226483638465809
972.37,-0.2223535596297922
973.39,-0.2172249962373588
974.4,-0.21107957563237
975.42,-0.20395401910401278
976.43,-0.19481156984333137
977.45,-0.18568900797801635
978.46,-0.17654951798022755
979.48,-0.16642993857692012
980.5,-0.15641185314510542
981.51,-0.14687678661827352
982.53,-0.1371616653168638
983.54,-0.1279295278196272
984.56,-0.11851735844758782
985.57,-0.10948813789853029
986.59,-0.1008789082548287
987.6,-0.09205259257253318
988.63,-0.08336486338524673
989.66,-0.07497862942927147
990.68,-0.06667528563129266
991.69,-0.0587547859196641
992.71,-0.05155434506660972
993.73,-0.04385535823065123
994.74,-0.03673916368978769
995.76,-0.02944306146715059
996.77,-0.02222971721837763
997.79,-0.014836487408027454
998.8,-0.009025981369928937
999.82,-0.002735611770832036
1000.84,0.003953325283259312
1001.85,0.010059589726886031
1002.87,0.015845684901327206
1003.88,0.021549141367576574
1004.9,0.027632406863401515
1005.91,0.0330330674336905
